"industry","index","sentence","phrase","category"
"cosmetics","19","10","for","PP"
"cosmetics","19","10","hours","NP"
"cosmetics","19","10","without","PP"
"cosmetics","19","10","any smudges","NP"
"cosmetics","19","10","or","CC"
"cosmetics","19","10","unwanted smearing","NP"
"cosmetics","19","11","Plus","CC"
"cosmetics","19","11",",","CC"
"cosmetics","19","11","our makeup","NP"
"cosmetics","19","11","will stay","VP"
"cosmetics","19","11","in","PP"
"cosmetics","19","11","place","NP"
"cosmetics","19","11","in","PP"
"cosmetics","19","11","the most natural way","NP"
"cosmetics","20","0","The highlight","NP"
"cosmetics","20","0","of","PP"
"cosmetics","20","0","the range","NP"
"cosmetics","20","0","is","VP"
"cosmetics","20","0","the ""Flirting Palette","NP"
"cosmetics","20","0",",","CC"
"cosmetics","20","0",""" which","NP"
"cosmetics","20","0","comes","VP"
"cosmetics","20","0","with","PP"
"cosmetics","20","0","an additional touch","NP"
"cosmetics","20","0","of","PP"
"cosmetics","20","0","sparkle","NP"
"cosmetics","20","0","on","PP"
"cosmetics","20","0","the packaging","NP"
"cosmetics","20","1","Inside","VP"
"cosmetics","20","1",",","CC"
"cosmetics","20","1","it","NP"
"cosmetics","20","1","offers","VP"
"cosmetics","20","1","four lipstick shades","NP"
"cosmetics","20","1",",","CC"
"cosmetics","20","1","four eye shadows","NP"
"cosmetics","20","1",",","CC"
"cosmetics","20","1","three shimmering highlighters","NP"
"cosmetics","20","1",",","CC"
"cosmetics","20","1","a rosy blush","NP"
"cosmetics","20","1","and","CC"
"cosmetics","20","1","a lipgloss","NP"
"cosmetics","20","1","to be applied","VP"
"cosmetics","20","1","to","PP"
"cosmetics","20","1","the three brushes","NP"
"cosmetics","20","1","featured","VP"
"cosmetics","20","1","in","PP"
"cosmetics","20","1","the product","NP"
"cosmetics","20","2","The rest","NP"
"cosmetics","20","2","of","PP"
"cosmetics","20","2","the collection","NP"
"cosmetics","20","2","includes","VP"
"cosmetics","20","2","three exclusive shades","NP"
"cosmetics","20","2","of","PP"
"cosmetics","20","2","Lancôme's ""L'Absolu Mademoiselle Shine"" lipstick","NP"
"cosmetics","20","2",",","CC"
"cosmetics","20","2","a trio","NP"
"cosmetics","20","2","of","PP"
"cosmetics","20","2","""L'Absolu Lacquer"" lipstick","NP"
"cosmetics","20","2","and","CC"
"cosmetics","20","2","a ""Hypnôse Drama"" mascara","NP"
"cosmetics","20","3","Ferragni's touch","NP"
"cosmetics","20","3","has been extended","VP"
"cosmetics","20","3","to","PP"
"cosmetics","20","3","the names","NP"
"cosmetics","20","3","of","PP"
"cosmetics","20","3","the products","NP"
"cosmetics","20","3","lipstick shades","NP"
"cosmetics","20","3","are dubbed","VP"
"cosmetics","20","3","""Positive Attitude","NP"
"cosmetics","20","3",",","CC"
"cosmetics","20","3",""" ""Independent Women","NP"
"cosmetics","20","3",",","CC"
"cosmetics","20","3",""" ""Girl Next Door""","NP"
"cosmetics","20","3","and","CC"
"cosmetics","20","3","""Sweet Mom","NP"
"cosmetics","20","3",",","CC"
"cosmetics","20","3","""","NP"
"cosmetics","20","3","among","PP"
"cosmetics","20","3","others","NP"
"cosmetics","20","4","described","VP"
"cosmetics","20","4","in","PP"
"cosmetics","20","4","the caption","NP"
"cosmetics","20","4","flanking","VP"
"cosmetics","20","4","the video","NP"
"cosmetics","20","4","on","PP"
"cosmetics","20","4","Instagram","NP"
"cosmetics","20","4",",","CC"
"cosmetics","20","4","the Lancôme x Chiara Ferragni capsule","NP"
"cosmetics","20","4","launches","VP"
"cosmetics","20","4","today","NP"
"cosmetics","20","4","in","PP"
"cosmetics","20","4","Italy","NP"
"cosmetics","20","4","on","PP"
"cosmetics","20","4","Douglas' e-commerce","NP"
"cosmetics","20","4","and in","PP"
"cosmetics","20","4","the upcoming days","NP"
"cosmetics","20","4","in","PP"
"cosmetics","20","4","the perfumery chain's brick-and-mortar stores","NP"
"cosmetics","20","5","The international rollout","NP"
"cosmetics","20","5","is set","VP"
"cosmetics","20","5","for","PP"
"cosmetics","20","5","June","NP"
"cosmetics","20","5",",","CC"
"cosmetics","20","5","starting","VP"
"cosmetics","20","5","from","PP"
"cosmetics","20","5","the Netherlands","NP"
"cosmetics","20","5",",","CC"
"cosmetics","20","5","Germany and Spain","NP"
"cosmetics","20","5","at","PP"
"cosmetics","20","5","Douglas' stores","NP"
"cosmetics","20","6","In","PP"
"cosmetics","20","6","the U.S. the collection","NP"
"cosmetics","20","6","will debut","VP"
"cosmetics","20","6","on","PP"
"cosmetics","20","6","June 13","NP"
"cosmetics","20","6","at","PP"
"cosmetics","20","6","Nordstrom","NP"
"cosmetics","20","6",",","CC"
"cosmetics","20","6","followed","VP"
"cosmetics","20","6","by","PP"
"cosmetics","20","6","rollouts","NP"
"cosmetics","20","6","in","PP"
"cosmetics","20","6","Canada and Argentina","NP"
"cosmetics","20","6",",","CC"
"cosmetics","20","6","among","PP"
"cosmetics","20","6","other cities","NP"
"cosmetics","20","7","Starting","VP"
"cosmetics","20","7","from","PP"
"cosmetics","20","7","August the range","NP"
"cosmetics","20","7","will be","VP"
"cosmetics","20","7","available","NP"
"cosmetics","20","7","in","PP"
"cosmetics","20","7","Mexico","NP"
"cosmetics","20","7",",","CC"
"cosmetics","20","7","Hong Kong","NP"
"cosmetics","20","7",",","CC"
"cosmetics","20","7","Japan","NP"
"cosmetics","20","7",",","CC"
"cosmetics","20","7","South Korea","NP"
"cosmetics","20","7","and","CC"
"cosmetics","20","7","New Zealand","NP"
"cosmetics","21","0","REMOVE THIS","XX"
"cosmetics","21","0","you","NP"
"cosmetics","21","0","'re celebrating","VP"
"cosmetics","21","0","Memorial Day Weekend this year","NP"
"cosmetics","21","0","—","CC"
"cosmetics","21","0","hanging","VP"
"cosmetics","21","0","on","PP"
"cosmetics","21","0","a beach","NP"
"cosmetics","21","0","with","PP"
"cosmetics","21","0","a beer","NP"
"cosmetics","21","0","and","CC"
"cosmetics","21","0","your best friends","NP"
"cosmetics","21","0","or","CC"
"cosmetics","21","0","taking","VP"
"cosmetics","21","0","the time","NP"
"cosmetics","21","0","to just chill","VP"
"cosmetics","21","0","after","PP"
"cosmetics","21","0","a spring","NP"
"cosmetics","21","0","filled","VP"
"cosmetics","21","0","with","PP"
"cosmetics","21","0","commitments — chances","NP"
"cosmetics","21","0","are","VP"
"cosmetics","21","0",",","CC"
"cosmetics","21","0","you","NP"
"cosmetics","21","0","'re looking","VP"
"cosmetics","21","0","to","PP"
"cosmetics","21","0","the extra day off","NP"
"cosmetics","21","1","More","NP"
"cosmetics","21","1","than","PP"
"cosmetics","21","1","a break","NP"
"cosmetics","21","1","from","PP"
"cosmetics","21","1","the hustle","NP"
"cosmetics","21","1","of","PP"
"cosmetics","21","1","work","NP"
"cosmetics","21","1",",","CC"
"cosmetics","21","1","MDW","NP"
"cosmetics","21","1","is","VP"
"cosmetics","21","1","the official entrée","NP"
"cosmetics","21","1","into","PP"
"cosmetics","21","1","summer","NP"
"cosmetics","21","2","The change","NP"
"cosmetics","21","2","in","PP"
"cosmetics","21","2","weather","NP"
"cosmetics","21","2",",","CC"
"cosmetics","21","2","from","PP"
"cosmetics","21","2","breezy","NP"
"cosmetics","21","2","to","PP"
"cosmetics","21","2","scorching","NP"
"cosmetics","21","2",",","CC"
"cosmetics","21","2","calls","VP"
"cosmetics","21","2","for","PP"
"cosmetics","21","2","a reassessment","NP"
"cosmetics","21","2","of","PP"
"cosmetics","21","2","your beauty regimen","NP"
"cosmetics","21","3","the three-day weekend","NP"
"cosmetics","21","3","is","VP"
"cosmetics","21","3","the perfect time","NP"
"cosmetics","21","3","to stock","VP"
"cosmetics","21","3","up","PP"
"cosmetics","21","3","there","NP"
"cosmetics","21","3","are","VP"
"cosmetics","21","3","some killer sales","NP"
"cosmetics","21","3","going","VP"
"cosmetics","21","3","on","PP"
"cosmetics","21","4","you","NP"
"cosmetics","21","4","'re looking to save","VP"
"cosmetics","21","4","on","PP"
"cosmetics","21","4","skin-care essentials","NP"
"cosmetics","21","4",",","CC"
"cosmetics","21","4","like","PP"
"cosmetics","21","4","a new Clarisonic cleansing brush","NP"
"cosmetics","21","4",",","CC"
"cosmetics","21","4","or","CC"
"cosmetics","21","4","you","NP"
"cosmetics","21","4","'ve been looking","VP"
"cosmetics","21","4","for","PP"
"cosmetics","21","4","an excuse","NP"
"cosmetics","21","4","to shop","VP"
"cosmetics","21","4","the crème de la crème","NP"
"cosmetics","21","4","of","PP"
"cosmetics","21","4","makeup","NP"
"cosmetics","21","4","at","PP"
"cosmetics","21","4","Violet Grey","NP"
"cosmetics","21","4",",","CC"
"cosmetics","21","4","use","VP"
"cosmetics","21","4","the handy guide","NP"
"cosmetics","21","4","to find","VP"
"cosmetics","21","4","all the best beauty deals","NP"
"cosmetics","21","4","happening","VP"
"cosmetics","21","4","this weekend","NP"
"cosmetics","22","0","You","NP"
"cosmetics","22","0","can use","VP"
"cosmetics","22","0","the best foundation money","NP"
"cosmetics","22","0","can buy","VP"
"cosmetics","22","0",",","CC"
"cosmetics","22","0","but","CC"
"cosmetics","22","0","it","NP"
"cosmetics","22","0","comes","VP"
"cosmetics","22","0","to","PP"
"cosmetics","22","0","smooth","NP"
"cosmetics","22","0",",","CC"
"cosmetics","22","0","long-lasting makeup that","NP"
"cosmetics","22","0","wo n't crease or flake","VP"
"cosmetics","22","0",",","CC"
"cosmetics","22","0","there","NP"
"cosmetics","22","0","'s","VP"
"cosmetics","22","0","nothing more important","NP"
"cosmetics","22","0","than","PP"
"cosmetics","22","0","the canvas you","NP"
"cosmetics","22","0","start","VP"
"cosmetics","22","0","out with","PP"
"cosmetics","22","1","prepping","VP"
"cosmetics","22","1","your skin","NP"
"cosmetics","22","1","for","PP"
"cosmetics","22","1","a full face","NP"
"cosmetics","22","1","of","PP"
"cosmetics","22","1","glam","NP"
"cosmetics","22","1",",","CC"
"cosmetics","22","1","it","NP"
"cosmetics","22","1","'s","VP"
"cosmetics","22","1","essential","NP"
"cosmetics","22","1","to start","VP"
"cosmetics","22","1","off by","PP"
"cosmetics","22","1","applying","VP"
"cosmetics","22","1","one","NP"
"cosmetics","22","1","of","PP"
"cosmetics","22","1","the best moisturizers","NP"
"cosmetics","22","1","for under","PP"
"cosmetics","22","1","makeup","NP"
"cosmetics","22","2","And","CC"
"cosmetics","22","2","like with","PP"
"cosmetics","22","2","any other skin-care product","NP"
"cosmetics","22","2",",","CC"
"cosmetics","22","2","you","NP"
"cosmetics","22","2","want to make","VP"
"cosmetics","22","2","sure you","NP"
"cosmetics","22","2","'re using","VP"
"cosmetics","22","2","the right formula","NP"
"cosmetics","22","2","for","PP"
"cosmetics","22","2","your specific skin type","NP"
"cosmetics","22","3","REMOVE THIS","XX"
"cosmetics","22","3","what your primary skin concern","NP"
"cosmetics","22","3","is","VP"
"cosmetics","22","3",",","CC"
"cosmetics","22","3","you","NP"
"cosmetics","22","3","'ll want to avoid","VP"
"cosmetics","22","3","any night creams","NP"
"cosmetics","22","3","or","CC"
"cosmetics","22","3","rich moisturizers that","NP"
"cosmetics","22","3","will be","VP"
"cosmetics","22","3","too heavy","NP"
"cosmetics","22","3","to sink","VP"
"cosmetics","22","3","into","PP"
"cosmetics","22","3","the skin","NP"
"cosmetics","22","3",",","CC"
"cosmetics","22","3","that","NP"
"cosmetics","22","3","can mess","VP"
"cosmetics","22","3","with","PP"
"cosmetics","22","3","your makeup application","NP"
"cosmetics","22","4","Instead","NP"
"cosmetics","22","4",",","CC"
"cosmetics","22","4","look","VP"
"cosmetics","22","4","for","PP"
"cosmetics","22","4","lightweight hydration","NP"
"cosmetics","22","4",",","CC"
"cosmetics","22","4","and for","PP"
"cosmetics","22","4","optimum priming benefits","NP"
"cosmetics","22","4",",","CC"
"cosmetics","22","4","you","NP"
"cosmetics","22","4","can look","VP"
"cosmetics","22","4","for","PP"
"cosmetics","22","4","a moisturizer that","NP"
"cosmetics","22","4","contains","VP"
"cosmetics","22","4","skin-smoothing silicones","NP"
"cosmetics","22","5","silicones","NP"
"cosmetics","22","5","like","PP"
"cosmetics","22","5","dimethicone","NP"
"cosmetics","22","5","find","VP"
"cosmetics","22","5","themselves","NP"
"cosmetics","22","5","on","PP"
"cosmetics","22","5","the questionable ingredients list","NP"
"cosmetics","22","5",",","CC"
"cosmetics","22","5","many makeup artists","NP"
"cosmetics","22","5","recommend","VP"
"cosmetics","22","5","the ingredient","NP"
"cosmetics","22","5",",","CC"
"cosmetics","22","5","dermatologists","NP"
"cosmetics","22","5","note","VP"
"cosmetics","22","5","it","NP"
"cosmetics","22","5","'s","VP"
"cosmetics","22","5","hypoallergenic and noncomedogenic","NP"
"cosmetics","22","6","For","PP"
"cosmetics","22","6","dry and dehydrated skin types","NP"
"cosmetics","22","6",",","CC"
"cosmetics","22","6","opt","VP"
"cosmetics","22","6","for","PP"
"cosmetics","22","6","a lightweight moisturizer that","NP"
"cosmetics","22","6","contains","VP"
"cosmetics","22","6","multiple hydrating ingredients","NP"
"cosmetics","22","6","like","PP"
"cosmetics","22","6","hyaluronic acid","NP"
"cosmetics","22","6","or","CC"
"cosmetics","22","6","glycerin","NP"
"cosmetics","22","7","And","CC"
"cosmetics","22","7","for","PP"
"cosmetics","22","7","oily skin","NP"
"cosmetics","22","7",",","CC"
"cosmetics","22","7","look","VP"
"cosmetics","22","7","for","PP"
"cosmetics","22","7","a mattifying formula","NP"
"cosmetics","22","7","or","CC"
"cosmetics","22","7","one that","NP"
"cosmetics","22","7","contains","VP"
"cosmetics","22","7","acne-fighters","NP"
"cosmetics","22","7","like","PP"
"cosmetics","22","7","salicylic acid","NP"
"cosmetics","22","7","to help keep","VP"
"cosmetics","22","7","your pores clear","NP"
"cosmetics","22","8","To brighten","VP"
"cosmetics","22","8","and","CC"
"cosmetics","22","8","even","VP"
"cosmetics","22","8","out","PP"
"cosmetics","22","8","your complexion","NP"
"cosmetics","22","8",",","CC"
"cosmetics","22","8","choose","VP"
"cosmetics","22","8","something","NP"
"cosmetics","22","8","with","PP"
"cosmetics","22","8","vitamin C","NP"
"cosmetics","22","8","or","CC"
"cosmetics","22","8","gentle exfoliating acids","NP"
"cosmetics","23","0","Save","VP"
"cosmetics","23","0","yourself the extra step","NP"
"cosmetics","23","0","in","PP"
"cosmetics","23","0","your morning routine","NP"
"cosmetics","23","0","by","PP"
"cosmetics","23","0","using","VP"
"cosmetics","23","0","a makeup priming moisturizer that","NP"
"cosmetics","23","0","contains","VP"
"cosmetics","23","0","your daily sunscreen","NP"
"cosmetics","23","1","Garnier 's SkinActive Clearly Brighter SPF 30 Moisturizer","NP"
"cosmetics","23","1","offers","VP"
"cosmetics","23","1","broad spectrum sun protection","NP"
"cosmetics","23","1","in","PP"
"cosmetics","23","1","a non-greasy moisturizing formula","NP"
"cosmetics","23","2","The multi-benefit face cream","NP"
"cosmetics","23","2","is formulated","VP"
"cosmetics","23","2","with","PP"
"cosmetics","23","2","vitamin C","NP"
"cosmetics","23","2","and","CC"
"cosmetics","23","2","lipo-hydroxy acid","NP"
"cosmetics","23","2","to brighten and exfoliate","VP"
"cosmetics","23","2","skin","NP"
"cosmetics","23","2",",","CC"
"cosmetics","23","2","which","NP"
"cosmetics","23","2","helps reduce","VP"
"cosmetics","23","2","signs","NP"
"cosmetics","23","2","of","PP"
"cosmetics","23","2","sun damage","NP"
"cosmetics","23","2",",","CC"
"cosmetics","23","2","like","PP"
"cosmetics","23","2","dark spots","NP"
"cosmetics","23","2",",","CC"
"cosmetics","23","2","REMOVE THIS","XX"
"cosmetics","23","2","protecting","VP"
"cosmetics","23","2","skin","NP"
"cosmetics","23","2","from","PP"
"cosmetics","23","2","future damage","NP"
"cosmetics","23","3","Meanwhile","NP"
"cosmetics","23","3",",","CC"
"cosmetics","23","3","ingredients","NP"
"cosmetics","23","3","like","PP"
"cosmetics","23","3","glycerin","NP"
"cosmetics","23","3",",","CC"
"cosmetics","23","3","vitamin E","NP"
"cosmetics","23","3",",","CC"
"cosmetics","23","3","and","CC"
"cosmetics","23","3","hyaluronic acid","NP"
"cosmetics","23","3","help","VP"
"cosmetics","23","3","hydrate","NP"
"cosmetics","23","3","and","CC"
"cosmetics","23","3","lock","VP"
"cosmetics","23","3","in","PP"
"cosmetics","23","3","moisture","NP"
"cosmetics","23","4","This modest-looking moisturizer","NP"
"cosmetics","23","4","has","VP"
"cosmetics","23","4","a surprisingly glamorous following","NP"
"cosmetics","23","5","REMOVE THIS","XX"
"cosmetics","23","5","is","CC"
"cosmetics","23","5","the Embryolisse Lait-Crème Concentré a French pharmacy favorite","NP"
"cosmetics","23","5",",","CC"
"cosmetics","23","5","but","CC"
"cosmetics","23","5","it","NP"
"cosmetics","23","5","'s","VP"
"cosmetics","23","5","one","NP"
"cosmetics","23","5","of","PP"
"cosmetics","23","5","the most consistently spotted products","NP"
"cosmetics","23","5","during","PP"
"cosmetics","23","5","Fashion Week","NP"
"cosmetics","23","5","in","PP"
"cosmetics","23","5","makeup artists ' kits","NP"
"cosmetics","23","6","made","VP"
"cosmetics","23","6","available","NP"
"cosmetics","23","6","in","PP"
"cosmetics","23","6","the U.S.","NP"
"cosmetics","23","6",",","CC"
"cosmetics","23","6","the moisturizer","NP"
"cosmetics","23","6","is","VP"
"cosmetics","23","6","powerful enough","NP"
"cosmetics","23","6","to smooth","VP"
"cosmetics","23","6","dry skin","NP"
"cosmetics","23","6","REMOVE THIS","XX"
"cosmetics","23","6","being","VP"
"cosmetics","23","6","lightweight","NP"
"cosmetics","23","7","Ingredients","NP"
"cosmetics","23","7","like","PP"
"cosmetics","23","7","shea butter","NP"
"cosmetics","23","7",",","CC"
"cosmetics","23","7","soy proteins","NP"
"cosmetics","23","7",",","CC"
"cosmetics","23","7","and","CC"
"cosmetics","23","7","aloe vera hydrate","NP"
"cosmetics","23","7","and","CC"
"cosmetics","23","7","firm skin","NP"
"cosmetics","23","7","without","PP"
"cosmetics","23","7","leaving","VP"
"cosmetics","23","7","behind","PP"
"cosmetics","23","7","a greasy finish","NP"
"cosmetics","24","0","For","PP"
"cosmetics","24","0","oily skin types","NP"
"cosmetics","24","0",",","CC"
"cosmetics","24","0","moisturizing","VP"
"cosmetics","24","0","you","NP"
"cosmetics","24","0","apply","VP"
"cosmetics","24","0","makeup","NP"
"cosmetics","24","0","might seem","VP"
"cosmetics","24","0","like","PP"
"cosmetics","24","0","an express ticket","NP"
"cosmetics","24","0","to","PP"
"cosmetics","24","0","shiny skin","NP"
"cosmetics","24","1","But","CC"
"cosmetics","24","1","that","NP"
"cosmetics","24","1","does n't have to be","VP"
"cosmetics","24","1","your face 's fate","NP"
"cosmetics","24","1","you","NP"
"cosmetics","24","1","use","VP"
"cosmetics","24","1","a mattifying formula","NP"
"cosmetics","24","1","like","PP"
"cosmetics","24","1","La Roche-Posay 's Effaclar Mat moisturizer","NP"
"cosmetics","24","2","The dermatologist-tested moisturizer","NP"
"cosmetics","24","2","works","VP"
"cosmetics","24","2","to absorb","VP"
"cosmetics","24","2","excess oil","NP"
"cosmetics","24","2","and","CC"
"cosmetics","24","2","reduce","VP"
"cosmetics","24","2","the appearance","NP"
"cosmetics","24","2","of","PP"
"cosmetics","24","2","enlarged pores","NP"
"cosmetics","24","2","with","PP"
"cosmetics","24","2","micro-spheres","NP"
"cosmetics","24","2","and","CC"
"cosmetics","24","2","perlite","NP"
"cosmetics","24","2",",","CC"
"cosmetics","24","2","as well as the brand 's Sebulyse technology","NP"
"cosmetics","24","2",",","CC"
"cosmetics","24","2","which","NP"
"cosmetics","24","2","was developed","VP"
"cosmetics","24","2","to target","VP"
"cosmetics","24","2","sebum","NP"
"cosmetics","24","2","REMOVE THIS","XX"
"cosmetics","24","2","than","PP"
"cosmetics","24","2","zinc","NP"
"cosmetics","24","3","Salicylic acid","NP"
"cosmetics","24","3","lands","VP"
"cosmetics","24","3","a spot","NP"
"cosmetics","24","3","on","PP"
"cosmetics","24","3","the ingredients list","NP"
"cosmetics","24","3",",","CC"
"cosmetics","24","3","making","VP"
"cosmetics","24","3","it a great choice","NP"
"cosmetics","24","3","for","PP"
"cosmetics","24","3","acne-prone skin","NP"
"cosmetics","24","3","and","CC"
"cosmetics","24","3","treating","VP"
"cosmetics","24","3","breakouts","NP"
"cosmetics","24","4","Glycerin","NP"
"cosmetics","24","4",",","CC"
"cosmetics","24","4","dimethicone","NP"
"cosmetics","24","4",",","CC"
"cosmetics","24","4","and","CC"
"cosmetics","24","4","the brand 's thermal spring water","NP"
"cosmetics","24","4","help create","VP"
"cosmetics","24","4","a smooth and even canvas","NP"
"cosmetics","24","4","for","PP"
"cosmetics","24","4","makeup","NP"
"cosmetics","24","5","Designed","VP"
"cosmetics","24","5","to serve","VP"
"cosmetics","24","5","as","PP"
"cosmetics","24","5","a makeup primer","NP"
"cosmetics","24","5",",","CC"
"cosmetics","24","5","the First Aid Beauty Coconut Skin Smoothie Priming Moisturizer","NP"
"cosmetics","24","5","is packed","VP"
"cosmetics","24","5","with","PP"
"cosmetics","24","5","tons","NP"
"cosmetics","24","5","of","PP"
"cosmetics","24","5","good-for-skin ingredients","NP"
"cosmetics","24","5","to help hydrate","VP"
"cosmetics","24","5","keeping","VP"
"cosmetics","24","5","makeup","NP"
"cosmetics","24","5","in","PP"
"cosmetics","24","5","place","NP"
"cosmetics","24","6","Coconut water","NP"
"cosmetics","24","6","is","VP"
"cosmetics","24","6","the star ingredient here","NP"
"cosmetics","24","6",",","CC"
"cosmetics","24","6","which","NP"
"cosmetics","24","6","is","VP"
"cosmetics","24","6","full","NP"
"cosmetics","24","6","of","PP"
"cosmetics","24","6","electrolytes","NP"
"cosmetics","24","6",",","CC"
"cosmetics","24","6","amino acids","NP"
"cosmetics","24","6",",","CC"
"cosmetics","24","6","and","CC"
"cosmetics","24","6","phytonutrients","NP"
"cosmetics","24","7","Then","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","to further help support","VP"
"cosmetics","24","7","skin health","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","First Aid Beauty","NP"
"cosmetics","24","7","added","VP"
"cosmetics","24","7","a mineral blend","NP"
"cosmetics","24","7","of","PP"
"cosmetics","24","7","zinc","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","copper","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","magnesium","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","iron","CC"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","and","CC"
"cosmetics","24","7","silica","NP"
"cosmetics","24","7",",","CC"
"cosmetics","24","7","REMOVE THIS","XX"
"cosmetics","24","7","quinoa","NP"
"cosmetics","24","8","And","CC"
"cosmetics","24","8","to provide","VP"
"cosmetics","24","8","a natural looking glow","NP"
"cosmetics","24","8","sans","VP"
"cosmetics","24","8","highlighter","NP"
"cosmetics","24","8",",","CC"
"cosmetics","24","8","micro-pearls","NP"
"cosmetics","24","8","were included","VP"
"cosmetics","24","8","in","PP"
"cosmetics","24","8","the formula","NP"
"cosmetics","24","8","to reflect","VP"
"cosmetics","24","8","light","NP"
"cosmetics","24","8","and","CC"
"cosmetics","24","8","create","VP"
"cosmetics","24","8","a dewy finish","NP"
"cosmetics","25","0","at","PP"
"cosmetics","25","0","Allure","NP"
"cosmetics","25","0",",","CC"
"cosmetics","25","0","we","NP"
"cosmetics","25","0","love","VP"
"cosmetics","25","0","makeup","NP"
"cosmetics","25","1","Like","PP"
"cosmetics","25","1","really","NP"
"cosmetics","25","1",",","CC"
"cosmetics","25","1","love makeup","NP"
"cosmetics","25","2","Our beauty editors","NP"
"cosmetics","25","2","could talk","VP"
"cosmetics","25","2","liquid liner","NP"
"cosmetics","25","2",",","CC"
"cosmetics","25","2","highlighter","NP"
"cosmetics","25","2",",","CC"
"cosmetics","25","2","and","CC"
"cosmetics","25","2","foundation all damn day","NP"
"cosmetics","25","3","After","PP"
"cosmetics","25","3","all","NP"
"cosmetics","25","3",",","CC"
"cosmetics","25","3","it","NP"
"cosmetics","25","3","is","VP"
"cosmetics","25","3","our job and not one we","NP"
"cosmetics","25","3","take","VP"
"cosmetics","25","4","We","NP"
"cosmetics","25","4","pore","VP"
"cosmetics","25","4","over","PP"
"cosmetics","25","4","every new launch","NP"
"cosmetics","25","4",",","CC"
"cosmetics","25","4","every emerging brand","NP"
"cosmetics","25","4",",","CC"
"cosmetics","25","4","and","CC"
"cosmetics","25","4","have","VP"
"cosmetics","25","4","an encyclopedia","NP"
"cosmetics","25","4","of","PP"
"cosmetics","25","4","dupes","NP"
"cosmetics","25","4","in","PP"
"cosmetics","25","4","our brains","NP"
"cosmetics","25","4","at","PP"
"cosmetics","25","4","all times","NP"
"cosmetics","25","5","we","NP"
"cosmetics","25","5","'re","VP"
"cosmetics","25","5","partial","NP"
"cosmetics","25","5","to","PP"
"cosmetics","25","5","our particular","NP"
"cosmetics","25","5","faves","CC"
"cosmetics","25","5",",","CC"
"cosmetics","25","5","our heart rates","NP"
"cosmetics","25","5","spike","VP"
"cosmetics","25","5","with","PP"
"cosmetics","25","5","each exciting makeup release","NP"
"cosmetics","25","6","Who","NP"
"cosmetics","25","6","knows","VP"
"cosmetics","25","6",",","CC"
"cosmetics","25","6","there","NP"
"cosmetics","25","6","will be","VP"
"cosmetics","25","6","some newfangled primer that","NP"
"cosmetics","25","6","works","VP"
"cosmetics","25","6","for","PP"
"cosmetics","25","6","our finicky skin type","NP"
"cosmetics","25","6","or","CC"
"cosmetics","25","6","an innovative mascara that","NP"
"cosmetics","25","6","checks","VP"
"cosmetics","25","6","off","PP"
"cosmetics","25","6","every box","NP"
"cosmetics","25","6","on","PP"
"cosmetics","25","6","our criteria","NP"
"cosmetics","25","7","With","PP"
"cosmetics","25","7","each launch","NP"
"cosmetics","25","7",",","CC"
"cosmetics","25","7","it","NP"
"cosmetics","25","7","'s","VP"
"cosmetics","25","7","cool","NP"
"cosmetics","25","7","to see","VP"
"cosmetics","25","7","what innovations beauty brands","NP"
"cosmetics","25","7","come","VP"
"cosmetics","25","7","up with","PP"
"cosmetics","25","7","to improve","VP"
"cosmetics","25","7","on","PP"
"cosmetics","25","7","a formula or design","NP"
"cosmetics","25","8","One","NP"
"cosmetics","25","8","could easily say","VP"
"cosmetics","25","8","makeup","NP"
"cosmetics","25","8","is","VP"
"cosmetics","25","8","the one thing exempt","NP"
"cosmetics","25","8","from","PP"
"cosmetics","25","8","the ""","NP"
"cosmetics","25","8","it","NP"
"cosmetics","25","8","ai n't broke","VP"
"cosmetics","25","8",",","CC"
"cosmetics","25","8","do n't fix","VP"
"cosmetics","25","8","it "" mantra","NP"
"cosmetics","25","9","That","NP"
"cosmetics","25","9","'s","VP"
"cosmetics","25","9","the exciting part","NP"
"cosmetics","25","9","of","PP"
"cosmetics","25","9","the ever-expanding market:","NP"
"cosmetics","25","9","finding","VP"
"cosmetics","25","9","new makeup treasures","NP"
"cosmetics","25","9","to further complete","VP"
"cosmetics","25","9","our artistic visions","NP"
"cosmetics","25","9","of","PP"
"cosmetics","25","9","becoming","VP"
"cosmetics","25","9","ourselves","NP"
"cosmetics","25","10","Check","VP"
"cosmetics","25","10","out","PP"
"cosmetics","25","10","all the new makeup launches","NP"
"cosmetics","25","10","REMOVE THIS","XX"
"cosmetics","25","10","REMOVE THIS","XX"
"cosmetics","25","10","last month 's launches)","NP"
"cosmetics","25","10","we","NP"
"cosmetics","25","10","'re still utterly obsessing","VP"
"cosmetics","25","10","over","PP"
"cosmetics","25","11","And","CC"
"cosmetics","25","11","do n't forget to check","VP"
"cosmetics","25","11","out","PP"
"cosmetics","25","11","the new skin-care and hair product","NP"
"cosmetics","25","11","launches","VP"
"cosmetics","26","0","These cute eye shadow trios","NP"
"cosmetics","26","0","are","VP"
"cosmetics","26","0","one","NP"
