industry, index, s1, r, s2, 
cateringServices, 32, back glass door, increase, parking, 
cateringServices, 32, back glass door, are in, store, 
cateringServices, 33, Wahlburgers Holding Co. LLC, has, Patrick Renna, 
cateringServices, 33, Patrick Renna, of, president, 
cateringServices, 33, fast-casual burger brand, announced, Thursday, 
cateringServices, 33, interim CEO, belongs-to, company, 
cateringServices, 33, Boston-based Wahlburgers, has, locations, 
cateringServices, 33, Boston-based Wahlburgers, said, appointment, 
cateringServices, 33, Boston-based Wahlburgers, said, reclassification, 
cateringServices, 33, reclassification, of, company leadership title, 
cateringServices, 33, Boston-based Wahlburgers, has from, CEO, 
cateringServices, 33, effective president, were, , 
cateringServices, 33, 30, number, locations, 
cateringServices, 33, Renna, had, financial officer, 
cateringServices, 33, Renna, took on, additional title, 
cateringServices, 33, additional title, of, interim CEO, 
cateringServices, 33, Rick Vanzura, stepped, post, 
cateringServices, 33, first Wahlburgers, opened in, Hingham, 
cateringServices, 33, first Wahlburgers, opened in by, executive chef Paul Wahlberg, 
cateringServices, 33, first Wahlburgers, opened in by, brothers, 
cateringServices, 33, first Wahlburgers, opened in by, musician-actor Donnie Wahlberg, 
cateringServices, 33, 2011, number, Hingham, 
cateringServices, 33, last ', Over, months, 
cateringServices, 33, months, have, number, 
cateringServices, 33, number, of, right candidates, 
cateringServices, 33, number, of, exhaustive search, 
cateringServices, 33, right candidates, find, right candidate, 
cateringServices, 33, right candidates, fill, important position, 
cateringServices, 33, important position, of, advisors, 
cateringServices, 33, advisors, said in, statement, 
cateringServices, 33, 11, number, months, 
cateringServices, 33, ' Dunn, added, excited ', 
cateringServices, 33, ' Dunn, added, leadership role, 
cateringServices, 33, ' Dunn, added as, brand. ', 
cateringServices, 33, ' Dunn, added In, addition, 
cateringServices, 33, ' Dunn, added as, Renna, 
cateringServices, 33, Renna, served as, financial chief, 
cateringServices, 33, ' Dunn, added at, Paul, 
cateringServices, 33, ' Dunn, added in, clear Hingham, 
cateringServices, 34, tea company, lands, major Denver-based grocery partnership Denver, 
cateringServices, 34, award-winning Fans, of, tea producer, 
cateringServices, 34, Teatulia, grab, Tea Soda, 
cateringServices, 34, award-winning Fans, of off, shelves, 
cateringServices, 34, shelves, of, Whole Foods Market, 
cateringServices, 34, real popular Denver-based tea company, introduced, Tea Soda, 
cateringServices, 34, boasting, brewed, tea, 
cateringServices, 34, tea, of, pure organic, 
cateringServices, 34, tea, of, right amount, 
cateringServices, 34, right amount, of, fizz, 
cateringServices, 34, drinks, are, Foods Market locations, 
cateringServices, 34, drinks, are in, available organic states, 
cateringServices, 34, seven, number, states, 
cateringServices, 34, Tea Sodas, in, Whole Foods Market, 
cateringServices, 34, Tea Sodas, in throughout, Rocky Mountain region, 
cateringServices, 34, ', said, Linda Appel Lipsius, 
cateringServices, 34, hot ', As, first grocery customer, 
cateringServices, 34, first grocery customer, launched, years, 
cateringServices, 34, first grocery customer, ', fitting, 
cateringServices, 34, hot ', As that, Whole Foods Market, 
cateringServices, 34, Whole Foods Market, brings, next generation Tea Soda, 
cateringServices, 34, 11, number, years, 
cateringServices, 35, Mission Group owners Fritz Brogan and Reed Landry, have, acquisition, 
cateringServices, 35, acquisition, of, James, 
cateringServices, 35, acquisition, of, Bar, 
cateringServices, 35, Irish Restaurant, located at, Dupont Circle, 
cateringServices, 35, Mission Group owners Fritz Brogan and Reed Landry, have from, veteran restaurateur Patrick Whelan, 
cateringServices, 35, veteran restaurateur Patrick Whelan, is, retiring, 
cateringServices, 35, veteran restaurateur Patrick Whelan, is, restaurant, 
cateringServices, 35, Mission Group owners Fritz Brogan and Reed Landry, have in, mid-July, 
cateringServices, 35, 1, number, Dupont Circle, 
cateringServices, 35, Irish Restaurant, belongs-to, Hoban, 
cateringServices, 35, re-open next Mission Group, perform, multi-million next dollar renovation, 
cateringServices, 35, re-open next Mission Group, perform, next Admiral, 
cateringServices, 35, re-open next Mission Group, perform for, next circle, 
cateringServices, 35, next circle, named, next , 
cateringServices, 35, five, number, months, 
cateringServices, 35, 2019, number, Admiral, 
cateringServices, 35, square-foot space, feature, bars, 
cateringServices, 35, square-foot space, feature, big screen televisions, 
cateringServices, 35, 8500, number, space, 
cateringServices, 35, three, number, bars, 
cateringServices, 35, 14, number, draft lines, 
cateringServices, 35, 15, number, screen televisions, 
cateringServices, 35, largest square-foot outdoor patio, of, Washington DC, 
cateringServices, 35, Washington DC, provide, separate dining, 
cateringServices, 35, Washington DC, provide, event spaces, 
cateringServices, 35, 3000, number, outdoor patio, 
cateringServices, 35, one, number, Washington DC, 
cateringServices, 35, overseen kitchen, be, Mission Group, 
cateringServices, 35, overseen kitchen, be, approachable menu, 
cateringServices, 35, approachable menu, of, comfort food, 
cateringServices, 36, decade, in, Richmond, 
cateringServices, 36, Steak House, closed, , 
cateringServices, 36, Steak House, belongs-to, Shula, 
cateringServices, 36, high-end Don Shula eatery, opened at, end, 
cateringServices, 36, end, of, Hilton Richmond Hotel, 
cateringServices, 36, end, of, Spa, 
cateringServices, 36, high-end Don Shula eatery, opened at in, Short Pump, 
cateringServices, 36, 2009, number, Hilton Richmond Hotel, 
cateringServices, 36, Spa, has, independent restaurant, 
cateringServices, 36, Spa, has in, local spirit, 
cateringServices, 36, local spirit, of, supporting, 
cateringServices, 36, hotel spokesperson, said, , 
cateringServices, 36, open Fifty, is, place, 
cateringServices, 36, open Fifty, is, serving, 
cateringServices, 36, open Fifty, is, dinner, 
cateringServices, 36, open Fifty, is except, Sunday, 
cateringServices, 36, Sunday, ', s, 
cateringServices, 36, Sunday, closed for, dinner service, 
cateringServices, 36, Two, number, Fifty, 
cateringServices, 36, Sandwich Shop, has, latest Richmond location, 
cateringServices, 36, Sandwich Shop, has at, N. Arthur Ashe Blvd, 
cateringServices, 36, 1400, number, N. Arthur Ashe Blvd, 
cateringServices, 36, Addition, belongs-to, Scott, 
cateringServices, 36, new spot, for, casual sandwich, 
cateringServices, 36, casual sandwich, shop out, Chicago, 
cateringServices, 36, casual sandwich, began, serving, 
cateringServices, 36, casual sandwich, began, dinner, 
cateringServices, 36, new spot, for on, April, 
cateringServices, 36, 19, number, , 
cateringServices, 37, scene, continues, opening, 
cateringServices, 37, opening, of, Bibigo Kitchen, 
cateringServices, 37, scene, continues in, Fashion Valley Mall, 
cateringServices, 37, scene, continues on, May, 
cateringServices, 37, scene, continues with, modern Korean menu, 
cateringServices, 37, modern Korean menu, of, bold flavors, 
cateringServices, 37, modern Korean menu, of, customizable options, 
cateringServices, 37, bold flavors, designed, adventurous palates, 
cateringServices, 37, 24, number, concept replete, 
cateringServices, 37, Korean cuisine, in, America, 
cateringServices, 37, Bibigo Kitchen, creates, space, 
cateringServices, 37, fast guests, revel in, beloved flavors, 
cateringServices, 37, beloved flavors, of, Korean BBQ, 
cateringServices, 37, Korean cuisine, in in, high-end restaurant space, 
cateringServices, 37, high-end restaurant space, delivered in, way, 
cateringServices, 37, Bibigo Kitchen, brings, chef-driven cuisine, 
cateringServices, 37, Bibigo Kitchen, brings, flavors, 
cateringServices, 37, flavors, of, fine-casual dining, 
cateringServices, 37, Chef, In, Jun Hwang, 
cateringServices, 37, Chef, In with, years, 
cateringServices, 37, years, of, cooking, 
cateringServices, 37, experience, has, exciting menu, 
cateringServices, 37, Chef, In for, Bibigo Kitchen, 
cateringServices, 37, Chef, In for, delighting, 
cateringServices, 37, delighting, of, flavors, 
cateringServices, 37, flavors, found in, Korean BBQ restaurants, 
cateringServices, 37, 18, number, years, 
cateringServices, 38, story, has, time, 
cateringServices, 38, time, of, planning commission meeting, 
cateringServices, 38, site, of, old Holiday Inn hotel, 
cateringServices, 38, site, of along, Tiger Boulevard, 
cateringServices, 38, site, of in, Clemson, 
cateringServices, 38, Clemson, be, home, 
cateringServices, 38, Clemson, be, retail space, 
cateringServices, 38, Clemson Dockside LP, submitted, proposal, 
cateringServices, 38, Clemson Dockside LP, submitted for, development, 
cateringServices, 38, Clemson Dockside LP, submitted on, 5.1-acre site, 
cateringServices, 38, 5.1-acre site, has, feet, 
cateringServices, 38, feet, of, frontage, 
cateringServices, 38, Clemson Dockside LP, submitted along, Lake Hartwell, 
cateringServices, 38, 450, number, feet, 
cateringServices, 38, proposal, includes, residential units, 
cateringServices, 38, proposal, includes from, studios, 
cateringServices, 38, studios, of, retail restaurant space, 
cateringServices, 38, retail restaurant space, of, parking garage, 
cateringServices, 38, retail restaurant space, of, boardwalk, 
cateringServices, 38, proposal, includes along, lake, 
cateringServices, 38, 322, number, units, 
cateringServices, 38, 14000, number, feet, 
cateringServices, 38, 8000, number, feet, 
cateringServices, 38, property, across, vacant Hampton Inn hotel, 
cateringServices, 38, vacant Hampton Inn hotel, has, decade, 
cateringServices, 38, coming, off, water, 
cateringServices, 38, water, said, Brent Little, 
cateringServices, 38, coming, off for, Clemson Dockside LP, 
cateringServices, 38, Clemson, is on, water, 
cateringServices, 38, Clemson, is on, public place, 
cateringServices, 38, Clemson, is on for, everyone, 
cateringServices, 38, everyone, go, dedicating, 
cateringServices, 38, dedicating, of, first-floor space, 
cateringServices, 39, market, depicts, competitive global landscape, 
cateringServices, 39, cries, of, stronger consolidation, 
cateringServices, 39, stronger consolidation, are, emerging, 
cateringServices, 39, cries, of as, cost-efficiency, 
cateringServices, 39, cries, of as, strategic advantages, 
cateringServices, 39, cost-efficiency, make, way, 
cateringServices, 39, cries, of for, mergers, 
cateringServices, 39, cries, of for, acquisitions, 
cateringServices, 39, in-flight catering market, reports, Transparency Market Research, 
cateringServices, 39, Key players, in, market, 
cateringServices, 39, market, are, driving, 
cateringServices, 39, competition, diversify, service offerings, 
cateringServices, 39, competition, diversify, more cost-efficiency, 
cateringServices, 39, key players, in, in-flight catering market, 
cateringServices, 39, in-flight catering market, are, SATS, 
cateringServices, 39, Key players, in, in-flight market, 
cateringServices, 39, in-flight market, are, collaborating, 
cateringServices, 39, Key players, in with, airlines, 
cateringServices, 39, airlines, offer, digital food services, 
cateringServices, 39, services, are, finding, 
cateringServices, 39, services, are for, passengers, 
cateringServices, 39, services, are for, airlines, 
cateringServices, 39, market players, are, sustainable waste management, 
cateringServices, 39, market players, are, weight reduction techniques, 
cateringServices, 39, market players, are for, improved fuel-efficiency, 
cateringServices, 39, market players, are for, in-flight airlines, 
cateringServices, 39, important trends, are, future, 
cateringServices, 39, important trends, are as, fewer airlines, 
cateringServices, 39, fewer airlines, dominate, global aviation sector, 
cateringServices, 39, fewer airlines, dominate, economies, 
cateringServices, 39, economies, of, apparent scale, 
cateringServices, 39, apparent scale, become, , 
cateringServices, 40, Western Fries, are, participating, 
cateringServices, 40, Jr. restaurants, belongs-to, Carl, 
cateringServices, 40, Jr., announced, new launch, 
cateringServices, 40, new launch, of, Fries, 
cateringServices, 40, Jr., announced on, Bacon Cheeseburger, 
cateringServices, 40, Jr., belongs-to, Carl, 
cateringServices, 40, brand-new iconic fresh take, on, cut fries, 
cateringServices, 40, cut fries, coated in, seasoning, 
cateringServices, 40, brand-new iconic fresh take, on that, delivers, 
cateringServices, 40, delivers, of, Western Bacon Cheeseburger, 
cateringServices, 40, BBQ sauce, charbroiled, beef patties, 
cateringServices, 40, BBQ sauce, charbroiled, notes, 
cateringServices, 40, notes, of, sesame seed bun, 
cateringServices, 40, ', With, Western Bacon Cheeseburger, 
cateringServices, 40, Western Bacon Cheeseburger, sold, iconic new seconds, 
cateringServices, 40, Western Bacon Cheeseburger, knew, fan-favorite flavor, 
cateringServices, 40, ', With that, way, 
cateringServices, 40, ', With while, ensuring, 
cateringServices, 40, ', With that, Triple Jr. offering, 
cateringServices, 40, ', says, Owen Klein, 
cateringServices, 40, Owen Klein, of, culinary innovation, 
cateringServices, 40, ', With at, Triple Jr., 
cateringServices, 40, ', With ', customers, 
cateringServices, 40, customers, taste, new outcome, 
cateringServices, 40, customers, allow, bold essence, 
cateringServices, 40, bold essence, of, Western Bacon Cheeseburger, 
cateringServices, 40, ', With with, fry, 
cateringServices, 40, fry, pop into, mouth., 
cateringServices, 40, fry, ', Triple Jr., 
cateringServices, 40, fry, is, introducing, 
cateringServices, 40, ', With for, limited time, 
cateringServices, 40, 1.13, number, seconds, 
cateringServices, 40, Jr. offering, belongs-to, Carl, 
cateringServices, 40, Jr., belongs-to, Carl, 
cateringServices, 40, Jr., belongs-to, Carl, 
cateringServices, 41, news, 've, right place, 
cateringServices, 41, Dallas restaurants, are, hopping, 
cateringServices, 41, Dallas restaurants, are with, never-ending pipeline, 
cateringServices, 41, never-ending pipeline, of, new openings, 
cateringServices, 41, never-ending pipeline, of, new cocktails, 
cateringServices, 41, Corner Irish Pub, open in, Oak Cliff, 
cateringServices, 41, Corner Irish Pub, open in in, historic building, 
cateringServices, 41, Corner Irish Pub, open in at, W. Davis St., 
cateringServices, 41, Corner Irish Pub, open in on, May, 
cateringServices, 41, 1314, number, W. Davis St., 
cateringServices, 41, 16, number, , 
cateringServices, 41, Owner Alan Kearney, brings, authentic Irish background, 
cateringServices, 41, Owner Alan Kearney, brings, appreciation, 
cateringServices, 41, Owner Alan Kearney, brings for, such community, 
cateringServices, 41, such community, 's, Irish spots, 
cateringServices, 41, Owner Alan Kearney, brings as, Crafty Irishman, 
cateringServices, 41, Owner Alan Kearney, brings in, downtown Dallas, 
cateringServices, 41, Owner Alan Kearney, brings in, Playwright, 
cateringServices, 41, Owner Alan Kearney, brings in, Arts Plaza, 
cateringServices, 41, One, number, Arts Plaza, 
cateringServices, 41, 5-Cent store, became, anchor tenant, 
cateringServices, 41, 5-Cent store, became in, , 
cateringServices, 41, 1922, number, building, 
cateringServices, 41, 1950s, number, , 
cateringServices, 41, Village, belongs-to, Cannon, 
cateringServices, 41, menu, includes, Scotch eggs, 
cateringServices, 41, menu, corned, beef cabbage, 
cateringServices, 41, menu, corned, rolls, 
cateringServices, 41, menu, includes with, lamb, 
cateringServices, 41, menu, includes with, chips, 
cateringServices, 41, menu, includes with, mash, 
cateringServices, 41, bangers, corned, beef, 
cateringServices, 41, bangers, corned, Irish stew, 
cateringServices, 42, Vitality Bowls, is, spearheading, 
cateringServices, 42, campaign, shed, light, 
cateringServices, 42, Vitality Bowls, is on, food allergy awareness, 
cateringServices, 42, Vitality Bowls, is on, education, 
cateringServices, 42, month, of, May, 
cateringServices, 42, month, of across, country, 
cateringServices, 42, country, are, encouraging, 
cateringServices, 42, guests, try, Bowl, 
cateringServices, 42, Bowl, of, Month, 
cateringServices, 42, month, of in, support, 
cateringServices, 42, support, of, Food Allergy and Anaphylaxis Connection Team, 
cateringServices, 42, Super Berry Bowl, sold, Vitality Bowls, 
cateringServices, 42, Super Berry Bowl, donate, percent, 
cateringServices, 42, percent, of, proceeds, 
cateringServices, 42, nonprofit organization, dedicated, increasing, 
cateringServices, 42, Super Berry Bowl, sold about, food allergies, 
cateringServices, 42, Super Berry Bowl, sold about, enhancing, 
cateringServices, 42, enhancing, of, children, 
cateringServices, 42, enhancing, of, adults, 
cateringServices, 42, children, affected by, food allergies, 
cateringServices, 42, 10, number, percent, 
cateringServices, 42, ' Vitality Bowls, created out, healthy need, 
cateringServices, 42, ' Vitality Bowls, created out for, food, 
cateringServices, 42, ' Vitality Bowls, created out for, own daughter, 
cateringServices, 42, ' Vitality Bowls, created out for, re proud, 
cateringServices, 42, own daughter, offer, allergen kitchen environment, 
cateringServices, 42, own daughter, designed, people, 
cateringServices, 42, ' Vitality Bowls, created out with, good food allergies, 
cateringServices, 42, good food allergies, feel, eating, 
cateringServices, 42, ' Vitality Bowls, created out at, cafes, 
cateringServices, 42, ', says, Tara Gilad, 
cateringServices, 42, Tara Gilad, of, ' Vitality Bowls, 
cateringServices, 43, dining-news roundup, are, restaurants, 
cateringServices, 43, dining-news roundup, are, restaurants, 
cateringServices, 43, Hickory Bird, is, new restaurant concept, 
cateringServices, 43, Hickory Bird, is in, Texas, 
cateringServices, 43, Texas, located, inside Walmart stores, 
cateringServices, 43, Hickory Bird, is with, about, 
cateringServices, 43, about, open in, Fort Worth, 
cateringServices, 43, one, number, about, 
cateringServices, 43, Walmart Supercenter, at, Oakmont Blvd., 
cateringServices, 43, Walmart Supercenter, at with, soft opening, 
cateringServices, 43, Walmart Supercenter, at on, weekend, 
cateringServices, 43, weekend, of, 16-17 May, 
cateringServices, 43, 6300, number, Oakmont Blvd., 
cateringServices, 43, menu, includes, sandwiches, 
cateringServices, 43, menu, includes with, BBQ pork, 
cateringServices, 43, menu, includes with, chicken tenders, 
cateringServices, 43, menu, includes along, combo plates, 
cateringServices, 43, menu, includes as, beans, 
cateringServices, 43, menu, includes as, broccoli, 
cateringServices, 43, 5, number, sandwiches, 
cateringServices, 43, sides, for, smoked chicken, 
cateringServices, 43, sides, for, BBQ pork quesadillas, 
cateringServices, 43, sides, for, desserts, 
cateringServices, 43, 15, number, chicken, 
cateringServices, 43, Walmart, on, first Highway, 
cateringServices, 43, 2018, number, Bedford, 
cateringServices, 43, 121, number, , 
cateringServices, 44, Detroit News, though, familiar name, 
cateringServices, 44, familiar name, be, folks, 
cateringServices, 44, familiar name, follow, dining, 
cateringServices, 44, Features, reporter, Melody Baetens, 
cateringServices, 44, Features, announced on, Wednesday, 
cateringServices, 44, Features, reporter that, taking, 
cateringServices, 44, Features, reporter over, role, 
cateringServices, 44, role, of, writing, 
cateringServices, 44, writing, of, critic Molly Abraham, 
cateringServices, 44, Baetens, co-owns, bar, 
cateringServices, 44, Baetens, co-owns in, Hamtramck, 
cateringServices, 44, Hamtramck, has, last Detroit News, 
cateringServices, 44, Baetens, co-owns for, years, 
cateringServices, 44, 20, number, years, 
cateringServices, 44, bar, belongs-to, Small, 
cateringServices, 44, restaurant landscape, has, s, 
cateringServices, 44, restaurant landscape, seen, position, 
cateringServices, 44, restaurant landscape, go from, music coverage, 
cateringServices, 44, restaurant landscape, devoted, local dining, 
cateringServices, 44, restaurant landscape, devoted, bar scene, 
cateringServices, 44, one, number, music coverage, 
cateringServices, 44, one, number, dining, 
cateringServices, 44, restaurant landscape, belongs-to, Detroit, 
cateringServices, 44, long-standing coverage, made, natural choice, 
cateringServices, 44, long-standing coverage, succeed, column, 
cateringServices, 44, coverage, belongs-to, Baetens, 
cateringServices, 44, Baetens writes, of, approach, 
cateringServices, 44, Baetens writes, of As, new restaurant critic, 
cateringServices, 44, new restaurant critic, want, variety, 
cateringServices, 44, variety, of, cuisines, 
cateringServices, 44, Baetens writes, of from, fine Metro Detroit, 
cateringServices, 44, Baetens writes, of from, dining, 
cateringServices, 45, more Pretzels, has, bakeries, 
cateringServices, 45, more Pretzels, has across, United States, 
cateringServices, 45, more Pretzels, has across, world, 
cateringServices, 45, 340, number, bakeries, 
cateringServices, 45, Pretzels, is, helping, 
cateringServices, 45, guests, chill, summer, 
cateringServices, 45, Pretzels, is with, introduction, 
cateringServices, 45, introduction, of, Cherry Boba Frozen Lemonade, 
cateringServices, 45, Pretzels, belongs-to, Wetzel, 
cateringServices, 45, Cherry Boba Frozen Lemonade, crafted by, hand, 
cateringServices, 45, Cherry Boba Frozen Lemonade, crafted by at, location, 
cateringServices, 45, Cherry Boba Frozen Lemonade, crafted by by, layering, 
cateringServices, 45, Cherry Boba Frozen Lemonade, crafted by on, top, 
cateringServices, 45, top, of, cherry-flavored popping pearls, 
cateringServices, 45, Cherry Boba Frozen Lemonade, crafted by with, real Available cherry fruit puree, 
cateringServices, 45, signature Frozen Lemonade, belongs-to, Wetzel, 
cateringServices, 45, recent Allied Market Research study, highlighted, growth, 
cateringServices, 45, growth, of, bubble tea, 
cateringServices, 45, growth, of, global boba market, 
cateringServices, 45, recent Allied Market Research study, highlighted that, global market, 
cateringServices, 45, global market, reach, North America, 
cateringServices, 45, recent Allied Market Research study, highlighted for, percent, 
cateringServices, 45, percent, of, demand, 
cateringServices, 45, 3.2, number, North America, 
cateringServices, 45, 57, number, percent, 
cateringServices, 45, craving, for, Boba, 
cateringServices, 45, craving, for, fruit-forward drinks, 
cateringServices, 45, tea, are on, rise, 
cateringServices, 45, tea, are on, Cherry Boba Frozen Lemonade, 
cateringServices, 45, tea, gives, category differentiator, 
cateringServices, 45, tea, reinforces, innovation leadership, 
cateringServices, 45, ', says, Jennifer Schuler, 
cateringServices, 45, CEO, belongs-to, Pretzel, 
cateringServices, 46, Tim Hortons and Popeyes, announced, ambitious growth targets, 
cateringServices, 46, Tim Hortons and Popeyes, announced during, first investor day meeting Wednesday, 
cateringServices, 46, saying, planned, footprint, 
cateringServices, 46, Tim Hortons and Popeyes, announced from, next more restaurants, 
cateringServices, 46, Tim Hortons and Popeyes, announced than, next more restaurants, 
cateringServices, 46, Tim Hortons and Popeyes, announced over, years, 
cateringServices, 46, 26000, number, restaurants, 
cateringServices, 46, 40000, number, restaurants, 
cateringServices, 46, eight, number, years, 
cateringServices, 46, largest restaurant companies, in, world, 
cateringServices, 46, company, stated in, release, 
cateringServices, 46, one, number, restaurant companies, 
cateringServices, 46, close competitor, has about, more locations, 
cateringServices, 46, close competitor, has about in, countries, 
cateringServices, 46, close competitor, has about around, world, 
cateringServices, 46, 38000, number, locations, 
cateringServices, 46, 100, number, countries, 
cateringServices, 46, RBI, has, focusing, 
cateringServices, 46, RBI, has on, past growth, 
cateringServices, 46, RBI, has over, years, 
cateringServices, 46, restaurant base, grew from, units, 
cateringServices, 46, company, said, , 
cateringServices, 46, 2010, number, today, 
cateringServices, 46, 12000, number, units, 
cateringServices, 46, 15, number, time period, 
cateringServices, 46, ', believe, ton, 
cateringServices, 46, ton, of, room, 
cateringServices, 46, room, grow in, home market, 
cateringServices, 46, room, look at, density relative, 
cateringServices, 46, President of Burger King America, said during, presentation, 
cateringServices, 47, fast-casual salad restaurant, is, opening, 
cateringServices, 47, fast-casual salad restaurant, is in, downtown Richmond, 
cateringServices, 47, York-based restaurant chain, is, opening, 
cateringServices, 47, York-based restaurant chain, is in, James Center complex, 
cateringServices, 47, York-based restaurant chain, is at, E. Cary St, 
cateringServices, 47, 901, number, E. Cary St, 
cateringServices, 47, square feet space, occupied by, Wendy, 
cateringServices, 47, square feet space, occupied by ', downtown, 
cateringServices, 47, downtown, presented, unique opportunity, 
cateringServices, 47, ', said, James Ashby IV of Cushman, 
cateringServices, 47, ', said, Wakefield | Thalhimer, 
cateringServices, 47, ', represented, restaurant, 
cateringServices, 47, square feet space, occupied by in, deal, 
cateringServices, 47, 4087, number, feet space, 
cateringServices, 47, seasonal ingredients, with, homemade dressings, 
cateringServices, 47, seasonal ingredients, with for, classic salads, 
cateringServices, 47, seasonal ingredients, with for, built-your-own options, 
cateringServices, 47, few Creole Shrimp Bowl and California Steakhouse, are, items, 
cateringServices, 47, few Creole Shrimp Bowl and California Steakhouse, are on, menu, 
cateringServices, 47, Chopt, created in, New York City, 
cateringServices, 47, Chopt, created in in, nationwide restaurants, 
cateringServices, 47, 2001, number, restaurants, 
cateringServices, 47, restaurant, is, planning, 
cateringServices, 47, restaurant, open by, end, 
cateringServices, 47, end, of, early year, 
cateringServices, 47, end, of, early year, 
cateringServices, 47, Ashby, said, , 
cateringServices, 47, 2017.The, number, restaurant, 
cateringServices, 48, Starbucks today, announced, first Signing Store, 
cateringServices, 48, Starbucks today, announced in, Guangzhou, 
cateringServices, 48, China, dedicated, offering, 
cateringServices, 48, China, dedicated, career advancement opportunities, 
cateringServices, 48, Starbucks today, announced for, Deaf, 
cateringServices, 48, Starbucks today, announced for, hearing, 
cateringServices, 48, store, serve as, welcoming hub, 
cateringServices, 48, store, serve as for, passionate, 
cateringServices, 48, store, serve as about, improving, 
cateringServices, 48, store, serve as about, experiences, 
cateringServices, 48, store, serve as for, Guangdong Disabled Association and Guangdong Deaf People Association, 
cateringServices, 48, ', As, coffee leader, 
cateringServices, 48, coffee leader, rooted in, China, 
cateringServices, 48, ', As for, China, 
cateringServices, 48, Starbucks, committed, creating, 
cateringServices, 48, ', As for, unique everyone, 
cateringServices, 48, ', As as, place experience, 
cateringServices, 48, place experience, addresses, wide range, 
cateringServices, 48, wide range, of, community needs, 
cateringServices, 48, new Signing Store, is, example, 
cateringServices, 48, example, of, building, 
cateringServices, 48, example, of, careers, 
cateringServices, 48, new Signing Store, is for, partners, 
cateringServices, 48, ', says, chief Belinda Wong, 
cateringServices, 48, chief Belinda Wong, of, Starbucks China, 
cateringServices, 48, store, creates, sense, 
cateringServices, 48, sense, of, belonging, 
cateringServices, 48, store, creates for, diverse everyone, 
cateringServices, 48, store, creates for, strong testament, 
cateringServices, 48, store, creates for, working, 
cateringServices, 48, environment., ', store, 
cateringServices, 48, environment., employs, Deaf partners, 
cateringServices, 48, environment., employs, hard, 
cateringServices, 48, hard, of, hearing, 
cateringServices, 48, store, creates from, fluent China, 
cateringServices, 48, fluent China, are, Sign Language, 
cateringServices, 49, reopening, with, great frequency, 
cateringServices, 49, reopening, with, ready Vineyard, 
cateringServices, 49, Nantucket, are, getting, 
cateringServices, 49, reopening, with for, influx, 
cateringServices, 49, influx, of, warm-weather visitors, 
cateringServices, 49, Vineyard, belongs-to, Martha, 
cateringServices, 49, round-up, track, latest openings, 
cateringServices, 49, round-up, track, latest reopenings, 
cateringServices, 49, round-up, track throughout, Cape, 
cateringServices, 49, round-up, track throughout, other islands, 
cateringServices, 49, round-up, track as, news, 
cateringServices, 49, round-up, track from, region, 
cateringServices, 49, Follow, for, updates, 
cateringServices, 49, Follow, for through, summer, 
cateringServices, 49, Follow, for through, tabs, 
cateringServices, 49, Follow, for on, seasonal openings, 
cateringServices, 49, Follow, for around, New England, 
cateringServices, 49, news, be on, Eater, 
cateringServices, 49, radar, belongs-to, Boston, 
cateringServices, 49, guide, published on, April, 
cateringServices, 49, guide, be, recent date, 
cateringServices, 49, recent date, of, , 
cateringServices, 49, 26, number, date, 
cateringServices, 49, VINEYARD, —, Harbor View Hotel, 
cateringServices, 49, VINEYARD, renovated, —, 
cateringServices, 49, VINEYARD, renovated, new restaurants, 
cateringServices, 49, Roxana Bar, opened at, beginning, 
cateringServices, 49, beginning, of, month, 
cateringServices, 49, beginning, of, Bettini, 
cateringServices, 49, month, open on, May, 
cateringServices, 49, VINEYARD, — with, chef Patrice Martineau, 
cateringServices, 49, VINEYARD, — at, helm, 
cateringServices, 49, 17, number, VINEYARD, 
cateringServices, 49, 31, number, chef Patrice Martineau, 
cateringServices, 49, VINEYARD, belongs-to, MARTHA, 
cateringServices, 50, downtown Peoria, for, lunch-goers, 
cateringServices, 50, pork brisket nachos, are, doing, 
cateringServices, 50, pork brisket nachos, are than, filling, 
cateringServices, 50, people, with, developmental disabilities, 
cateringServices, 50, developmental disabilities, get, shot, 
cateringServices, 50, people, with at, re independence, 
cateringServices, 50, Tazewell County Resource Center, is, expanding, 
cateringServices, 50, Tazewell County Resource Center, is, catering, 
cateringServices, 50, program, include, food cart, 
cateringServices, 50, Tazewell County Resource Center, is on, Adams St., 
cateringServices, 50, Tazewell County Resource Center, is across, old Caterpillar HQ, 
cateringServices, 50, TCRC, employs, people, 
cateringServices, 50, TCRC, employs like, Ray Thurston, 
cateringServices, 50, TCRC, employs so, real job skills, 
cateringServices, 50, TCRC, employs so, independence, 
cateringServices, 50, good m happy happy ', ', money, 
cateringServices, 50, good m happy happy ', ', working, 
cateringServices, 50, good m happy happy ', ' with, people, 
cateringServices, 50, ', said, ' Thurston, 
cateringServices, 50, good m happy happy ', ', ' things, 
cateringServices, 50, good m happy happy ', are, going, 
cateringServices, 50, good m happy happy ', ' for, ' here. ' Thurston, 
cateringServices, 50, ' here. ' Thurston, said, glad, 
cateringServices, 50, ' here. ' Thurston, be, making, 
cateringServices, 50, ' here. ' Thurston, be, TCRC, 
cateringServices, 50, money, said, program, 
cateringServices, 50, money, helps, services, 
cateringServices, 50, good m happy happy ', ' so, ' t, 
cateringServices, 50, ' t, have, ' state funding, 
